filename,xmin,ymin,xmax,ymax,xloc,yloc,zloc
005646.txt,321,184,360,205,-20,2,54
005646.txt,548,180,571,198,-4,2,61
005646.txt,584,178,621,215,0,1,34
005648.txt,1148,140,1241,274,9,1,9
005648.txt,1028,156,1241,253,9,1,12
005648.txt,943,159,1110,236,9,1,15
005648.txt,990,186,1241,374,3,1,2
005648.txt,782,189,1065,354,3,1,8
005648.txt,0,181,407,374,-3,1,6
005648.txt,891,158,1029,220,9,1,18
005648.txt,801,152,946,212,7,1,21
005648.txt,782,150,956,209,8,1,24
005648.txt,424,170,526,247,-3,1,17
005648.txt,473,167,546,222,-3,1,23
005648.txt,608,122,694,203,2,1,36
005649.txt,590,178,616,204,0,2,47
005649.txt,0,132,169,317,-8,1,9
005649.txt,419,183,463,210,-9,2,40
005650.txt,598,175,626,202,0,1,46
005650.txt,629,163,671,193,3,2,73
005650.txt,148,157,251,232,-16,2,29
005651.txt,602,179,664,239,0,1,21
005651.txt,1106,208,1241,374,3,1,2
005651.txt,1151,126,1233,195,19,0,23
005652.txt,575,176,610,208,0,1,38
005652.txt,0,206,252,375,-4,1,4
005652.txt,24,197,244,282,-8,1,13
005652.txt,333,187,458,264,-4,1,15
005652.txt,299,178,388,231,-8,1,23
005652.txt,432,182,501,227,-4,1,25
005652.txt,484,183,528,213,-4,1,34
005652.txt,521,168,552,202,-4,1,49
005652.txt,95,165,250,241,-12,1,20
005653.txt,608,159,639,188,1,1,76
005653.txt,434,178,457,193,-16,2,74
005653.txt,109,177,215,230,-19,2,31
005654.txt,595,176,619,199,0,1,51
005654.txt,1109,204,1241,374,2,1,1
005654.txt,517,180,562,216,-3,1,31
005654.txt,736,183,904,299,3,1,11
005654.txt,689,176,802,262,2,1,15
005654.txt,677,173,749,240,2,1,19
005654.txt,652,178,704,218,2,1,29
005654.txt,637,176,665,202,2,1,44
005654.txt,646,176,687,211,2,1,34
005654.txt,398,183,460,206,-12,2,49
005654.txt,312,182,383,207,-17,2,49
005654.txt,761,160,785,227,4,1,20
005655.txt,531,172,555,194,-5,1,57
005656.txt,600,173,628,200,0,1,45
005656.txt,802,161,820,222,5,1,19
005657.txt,502,184,540,224,-4,2,33
005657.txt,478,186,512,210,-7,2,47
005658.txt,581,179,614,206,0,1,36
005658.txt,539,179,570,203,-3,1,44
005659.txt,980,155,1152,268,8,1,13
005659.txt,732,174,806,231,4,1,20
005659.txt,917,159,964,199,15,1,34
005660.txt,858,211,1241,374,2,1,4
005660.txt,727,190,951,344,2,1,9
005660.txt,360,187,509,301,-2,1,11
005660.txt,697,164,827,277,2,1,14
005660.txt,487,178,552,230,-2,1,22
005660.txt,648,178,690,213,2,1,32
005660.txt,557,175,582,199,-2,1,49
005661.txt,562,180,620,228,0,1,22
005661.txt,0,221,397,374,-2,1,3
005661.txt,385,191,508,277,-3,1,13
005661.txt,254,189,400,261,-6,1,15
005661.txt,523,179,560,206,-3,1,36
005661.txt,820,213,1241,374,2,1,4
005661.txt,723,178,904,312,2,1,10
005661.txt,623,133,685,205,2,1,38
005661.txt,707,168,720,207,4,1,33
005661.txt,150,182,253,220,-15,1,27
005661.txt,573,176,610,210,0,1,34
005661.txt,0,189,79,247,-15,1,18
005662.txt,556,187,576,202,-4,2,69
005662.txt,590,180,615,205,0,2,55
005663.txt,1094,183,1223,235,19,1,24
005663.txt,1032,183,1156,232,16,1,23
005663.txt,952,181,1068,234,13,1,24
005663.txt,602,172,636,202,0,1,36
005663.txt,479,165,523,232,-2,1,19
005663.txt,512,161,561,227,-2,1,20
005663.txt,491,168,509,201,-5,1,38
005663.txt,184,148,199,196,-17,0,30
005663.txt,153,151,192,231,-10,1,17
005663.txt,959,135,1145,326,5,1,8
005663.txt,252,155,273,209,-12,1,25
005663.txt,216,152,237,206,-13,0,25
005663.txt,608,151,659,277,0,1,11
005663.txt,653,149,715,295,1,1,9
005663.txt,1132,144,1223,369,5,1,6
005663.txt,1130,150,1223,345,5,1,6
005663.txt,852,148,974,369,2,1,6
005663.txt,868,149,975,354,3,1,6
005663.txt,910,158,992,330,3,1,7
005663.txt,643,151,710,310,0,1,8
005664.txt,796,190,1197,374,3,1,6
005664.txt,699,134,874,290,3,1,13
005664.txt,451,177,524,242,-3,1,18
005664.txt,672,183,732,228,3,1,25
005664.txt,509,178,553,209,-3,1,31
005664.txt,536,174,568,204,-3,1,39
005664.txt,647,178,683,207,3,1,40
005665.txt,765,175,826,259,4,1,16
005665.txt,442,176,526,313,-1,1,9
005665.txt,587,185,602,223,0,2,33
005665.txt,0,177,20,243,-17,1,21
005665.txt,13,184,39,241,-17,1,20
005665.txt,180,180,201,240,-13,1,22
005665.txt,163,184,182,235,-13,1,23
005665.txt,510,177,528,221,-3,1,28
005665.txt,545,182,560,227,-2,1,28
005666.txt,564,170,667,268,0,1,13
005666.txt,919,172,1238,374,4,1,6
005666.txt,781,159,1047,293,4,1,10
005666.txt,763,173,942,257,4,1,13
005666.txt,0,178,68,282,-9,1,9
005666.txt,7,168,209,258,-10,1,15
005666.txt,710,166,728,213,3,1,25
005666.txt,949,161,958,204,14,1,30
005666.txt,937,166,944,197,19,1,41
005667.txt,635,172,668,201,2,1,43
005667.txt,655,177,697,209,3,1,34
005667.txt,645,150,682,189,5,1,69
005667.txt,737,176,797,210,7,1,32
005667.txt,1019,128,1241,337,7,1,8
005667.txt,800,175,867,202,12,1,40
005668.txt,803,158,1143,355,3,1,9
005668.txt,0,209,186,374,-4,1,4
005668.txt,754,185,877,263,4,1,15
005668.txt,723,179,803,239,4,1,20
005668.txt,709,179,766,223,4,1,26
005668.txt,698,179,745,215,4,1,31
005668.txt,578,179,603,198,-1,2,58
005669.txt,137,189,381,306,-5,1,11
005669.txt,365,168,445,288,-3,1,11
005669.txt,460,179,527,215,-4,1,30
005669.txt,655,172,700,208,2,1,32
005669.txt,624,167,655,185,2,1,71
005670.txt,906,145,1000,354,3,1,6
005670.txt,653,145,702,263,1,1,10
005670.txt,741,150,785,251,2,1,11
005671.txt,337,164,364,248,-6,1,16
005672.txt,11,183,419,374,-3,1,6
005672.txt,328,156,483,285,-3,1,12
005672.txt,411,160,527,239,-3,1,17
005672.txt,646,161,691,194,2,1,36
005673.txt,513,178,578,224,-2,1,24
005673.txt,806,167,817,202,10,1,36
005674.txt,813,131,1081,322,4,1,9
005674.txt,718,171,877,244,4,1,16
005674.txt,673,171,754,205,4,1,34
005674.txt,658,173,712,198,4,1,45
005674.txt,650,174,702,194,4,1,51
005674.txt,0,176,208,268,-10,1,15
005674.txt,0,73,211,364,-7,1,7
005674.txt,187,182,311,242,-10,1,21
005674.txt,305,186,383,224,-10,1,28
005674.txt,426,179,473,204,-9,1,45
005674.txt,452,174,487,201,-9,1,51
005674.txt,486,175,519,194,-9,1,61
005674.txt,526,176,558,191,-6,1,74
005674.txt,1127,183,1241,224,20,1,24
005674.txt,112,181,208,228,-14,1,23
005675.txt,351,188,487,245,-5,1,19
005675.txt,570,176,641,213,0,1,30
005675.txt,174,172,331,240,-11,1,23
005675.txt,456,179,508,210,-6,1,39
005675.txt,626,173,671,200,2,1,41
005675.txt,690,172,712,190,7,1,60
005676.txt,587,155,624,194,0,1,59
005676.txt,399,180,442,201,-14,2,53
005677.txt,957,189,1049,324,4,1,8
005677.txt,0,202,405,374,-2,1,4
005677.txt,809,177,1241,374,2,1,4
005677.txt,687,171,813,271,2,1,14
005677.txt,518,181,569,224,-2,1,29
005677.txt,662,171,722,225,3,1,29
005678.txt,249,193,470,328,-3,1,10
005678.txt,514,184,560,217,-3,2,33
005679.txt,0,193,180,319,-8,1,9
005679.txt,480,181,543,199,-7,2,55
005680.txt,582,177,622,214,0,1,33
005680.txt,0,176,184,322,-7,1,9
005680.txt,231,187,448,318,-3,1,10
005680.txt,194,185,347,258,-7,1,16
005680.txt,364,184,439,226,-7,1,26
005680.txt,464,184,537,233,-3,1,22
005680.txt,429,180,479,211,-7,1,35
005680.txt,532,161,565,199,-4,1,55
005680.txt,80,183,240,250,-11,1,18
005681.txt,516,181,562,216,-3,1,32
005682.txt,587,178,646,226,0,1,22
005682.txt,367,178,501,240,-4,1,18
005682.txt,431,177,535,218,-4,1,26
005682.txt,488,160,570,203,-4,1,39
005682.txt,829,196,1132,356,3,1,8
005682.txt,711,173,724,218,3,1,26
005682.txt,810,172,943,223,9,1,25
005682.txt,594,175,630,207,0,1,36
005682.txt,116,175,278,255,-8,1,15
005682.txt,239,182,353,241,-8,1,19
005684.txt,285,187,415,236,-8,2,23
005684.txt,405,175,494,212,-8,2,38
005684.txt,481,180,531,200,-8,2,56
005685.txt,577,176,619,215,0,1,31
005685.txt,377,138,510,255,-3,1,17
005685.txt,456,184,524,229,-3,1,23
005685.txt,0,0,309,375,-3,1,2
005685.txt,262,181,367,241,-7,1,19
005685.txt,236,180,321,225,-12,1,26
005685.txt,347,165,440,224,-7,1,27
005685.txt,498,124,565,211,-4,1,42
005686.txt,939,132,1011,296,4,1,8
005687.txt,382,173,512,275,-3,1,14
005687.txt,447,168,519,350,-1,1,7
005687.txt,763,199,1065,374,2,1,6
005687.txt,478,183,553,234,-2,1,22
005687.txt,559,170,589,194,-2,1,57
005687.txt,0,165,200,329,-7,1,7
005688.txt,992,130,1077,279,5,1,9
005688.txt,993,141,1063,274,5,1,10
005688.txt,418,172,489,232,-5,1,24
005688.txt,652,168,670,208,2,1,32
005688.txt,144,195,185,283,-8,1,12
005689.txt,1176,182,1241,304,10,1,9
005689.txt,643,192,760,238,3,2,24
005689.txt,434,178,469,195,-10,1,47
005689.txt,436,157,463,190,-12,1,54
005690.txt,626,167,648,225,0,1,22
005690.txt,91,189,342,277,-6,1,12
005690.txt,540,165,554,204,-3,1,35
005691.txt,593,180,658,242,0,1,20
005691.txt,1008,161,1241,374,4,1,5
005691.txt,687,180,796,228,4,1,23
005691.txt,33,189,296,321,-6,1,10
005691.txt,412,182,488,227,-6,1,27
005691.txt,19,193,233,272,-10,1,16
005691.txt,216,180,325,244,-10,2,22
005691.txt,357,183,430,220,-9,2,33
005691.txt,458,183,512,207,-7,2,45
005691.txt,0,184,73,228,-21,1,24
005691.txt,641,177,667,195,3,1,60
005691.txt,248,182,336,218,-13,1,31
005692.txt,1038,115,1241,374,2,1,3
005692.txt,365,165,415,244,-5,1,17
005692.txt,484,150,571,216,-3,1,29
005692.txt,41,191,107,262,-10,1,14
005692.txt,82,188,154,254,-10,1,14
005692.txt,99,173,132,261,-9,1,14
005692.txt,1066,130,1233,374,3,1,5
005692.txt,936,211,1005,351,3,1,6
005692.txt,983,209,1043,348,3,1,6
005692.txt,250,185,292,235,-9,1,20
005692.txt,610,170,653,218,0,1,28
005692.txt,915,165,938,223,9,1,21
005692.txt,409,177,484,203,-9,1,41
005693.txt,0,0,421,374,-3,1,7
005693.txt,537,182,556,199,-5,2,62
005693.txt,949,192,1032,222,22,2,43
005693.txt,561,179,615,233,0,1,24
005693.txt,199,182,262,210,-21,2,41
005693.txt,855,183,879,223,10,2,30
005693.txt,1031,193,1100,221,27,2,43
005694.txt,1028,0,1241,374,3,1,3
005694.txt,534,177,576,212,-2,1,34
005694.txt,445,171,473,197,-9,1,47
005695.txt,0,134,228,374,-6,1,6
005695.txt,0,145,255,316,-6,1,8
005695.txt,118,166,391,266,-6,1,13
005695.txt,375,163,493,218,-6,1,26
005695.txt,669,177,737,228,2,1,22
005695.txt,732,180,923,308,2,1,10
005695.txt,649,170,693,208,2,1,33
005695.txt,424,171,523,206,-6,1,33
005696.txt,1072,178,1123,285,8,1,12
005696.txt,22,139,156,369,-3,1,5
005696.txt,936,188,973,252,9,1,19
005696.txt,545,173,558,217,-2,1,32
005696.txt,561,177,576,214,-1,1,32
005696.txt,826,185,865,226,11,2,33
005696.txt,901,182,918,222,13,1,32
005696.txt,927,192,944,232,14,2,31
005697.txt,565,118,647,217,0,1,31
005697.txt,33,186,131,226,-23,2,32
005697.txt,118,190,199,219,-23,2,37
005697.txt,172,187,236,215,-23,2,41
005698.txt,477,183,545,237,-2,1,20
005698.txt,544,179,577,208,-2,1,39
005699.txt,496,177,506,200,-8,2,57
005700.txt,574,174,656,248,0,1,17
005700.txt,0,190,242,289,-8,1,12
005700.txt,200,183,416,311,-4,1,10
005700.txt,421,184,495,232,-4,1,22
005700.txt,339,181,418,225,-8,1,26
005700.txt,476,179,529,215,-4,1,31
005700.txt,495,139,559,205,-4,1,43
005700.txt,548,153,575,191,-5,0,80
005700.txt,71,185,235,246,-12,1,19
005700.txt,218,182,308,225,-12,1,27
005700.txt,396,171,441,202,-12,1,46
005700.txt,649,180,670,195,5,1,75
005701.txt,541,179,564,199,-4,1,55
005701.txt,492,178,540,218,-4,1,32
005702.txt,534,181,568,207,-3,2,44
005703.txt,190,185,276,239,-11,1,22
005703.txt,101,184,180,242,-14,1,22
005703.txt,0,175,133,292,-11,2,13
005704.txt,506,181,540,206,-4,1,40
005704.txt,897,194,1001,235,12,2,26
005704.txt,1031,195,1143,241,18,2,28
005704.txt,564,167,587,199,-2,1,53
005705.txt,558,180,687,301,0,1,10
005705.txt,327,195,380,221,-15,2,43
005705.txt,266,198,322,223,-18,2,42
005705.txt,407,191,451,214,-12,2,48
005705.txt,968,183,1117,230,15,2,26
005705.txt,1173,215,1241,374,4,1,3
005706.txt,616,164,657,196,1,0,37
005706.txt,545,168,583,201,-1,0,32
005706.txt,542,167,571,191,-3,0,44
005706.txt,582,162,600,178,-1,0,68
005707.txt,603,174,647,218,0,1,27
005707.txt,353,185,476,270,-3,1,15
005707.txt,465,180,528,221,-4,1,26
005707.txt,517,173,553,200,-4,1,42
005708.txt,946,185,1241,374,2,1,2
005708.txt,0,201,320,374,-2,1,2
005708.txt,629,178,665,202,2,1,46
005709.txt,211,190,330,251,-10,2,21
005709.txt,360,185,412,221,-10,2,34
005709.txt,423,157,479,207,-11,2,52
005709.txt,576,180,594,194,-2,1,68
005711.txt,704,135,767,296,1,1,9
005712.txt,579,181,606,208,-1,2,46
005712.txt,0,173,143,303,-9,1,11
005712.txt,508,183,554,224,-3,2,31
005712.txt,377,191,429,223,-10,2,37
005713.txt,594,177,625,207,0,1,41
005713.txt,0,196,53,275,-14,2,17
005714.txt,874,149,987,373,2,1,5
005714.txt,362,156,402,259,-4,1,13
005714.txt,813,162,884,354,2,1,6
005714.txt,637,161,702,333,0,1,7
005714.txt,496,163,553,304,-1,1,9
005714.txt,577,157,626,275,0,1,11
005714.txt,653,169,703,313,0,1,8
005714.txt,632,153,680,261,0,1,12
005714.txt,652,160,734,292,1,1,9
005714.txt,462,170,550,236,-2,1,19
005715.txt,568,172,596,188,-2,1,68
005715.txt,718,173,738,190,10,1,62
005716.txt,454,187,528,239,-3,1,22
005716.txt,520,178,556,211,-3,2,38
005716.txt,565,175,594,193,-2,1,64
005717.txt,0,226,94,374,-6,1,5
005717.txt,171,178,365,289,-6,1,13
005717.txt,515,179,558,207,-3,1,38
005717.txt,320,181,428,246,-6,1,19
005717.txt,424,184,482,221,-6,1,30
005717.txt,632,174,657,196,2,1,52
005717.txt,698,166,777,190,7,1,45
005717.txt,862,150,938,178,22,0,54
005718.txt,560,171,675,280,0,1,12
005718.txt,922,155,1241,374,4,1,5
005718.txt,836,175,1075,306,4,1,9
005718.txt,0,171,80,273,-10,1,10
005718.txt,763,165,787,219,5,1,22
005718.txt,979,169,987,204,19,1,37
005718.txt,83,189,172,219,-24,2,36
005719.txt,0,184,62,231,-20,1,24
005719.txt,63,185,168,226,-20,2,29
005719.txt,538,178,567,202,-4,1,50
005719.txt,563,180,580,195,-3,2,71
005719.txt,587,177,634,223,0,1,27
005719.txt,1102,193,1175,275,11,2,15
005720.txt,651,178,675,201,3,1,50
005720.txt,893,89,1241,374,2,1,4
005720.txt,746,165,870,273,3,1,14
005720.txt,804,188,1023,348,3,1,8
005720.txt,711,176,775,231,4,1,24
005720.txt,700,182,736,212,5,1,35
005721.txt,712,164,752,198,6,1,40
005721.txt,638,172,682,201,2,1,39
005721.txt,20,189,246,261,-11,1,17
005721.txt,221,185,508,329,-2,1,9
005721.txt,390,182,462,220,-7,1,31
005721.txt,489,180,530,205,-6,1,45
005721.txt,595,157,663,189,2,1,86
005722.txt,0,200,391,373,-2,1,3
005722.txt,391,187,514,277,-2,1,13
005722.txt,588,176,647,230,0,1,22
005722.txt,34,188,315,313,-6,1,10
005722.txt,459,171,509,210,-5,1,35
005723.txt,727,171,986,253,4,1,14
005723.txt,556,184,583,208,-2,2,49
005723.txt,463,187,497,211,-8,2,46
005724.txt,486,159,542,309,-1,1,8
005725.txt,558,184,611,226,0,1,23
005725.txt,502,180,546,212,-3,1,33
005725.txt,81,182,210,243,-13,1,21
005725.txt,568,162,595,197,-1,1,49
005726.txt,556,179,585,202,-2,1,47
005727.txt,634,152,689,211,2,1,41
005727.txt,0,199,124,270,-13,2,17
005727.txt,328,188,388,218,-14,2,40
005728.txt,572,172,615,212,0,1,31
005728.txt,0,190,136,303,-8,1,10
005728.txt,92,185,357,319,-5,1,10
005728.txt,372,149,477,248,-4,1,17
005728.txt,326,183,397,223,-8,1,25
005728.txt,486,171,531,207,-5,1,37
005728.txt,512,179,542,201,-5,1,49
005728.txt,528,163,556,194,-5,0,61
005728.txt,110,183,251,241,-11,1,20
005729.txt,0,156,340,320,-6,1,9
005729.txt,0,185,203,372,-6,1,7
005729.txt,758,193,1026,362,2,1,8
005729.txt,74,170,342,293,-6,1,11
005729.txt,183,187,399,277,-6,1,13
005729.txt,211,182,428,263,-6,1,16
005729.txt,349,187,484,236,-6,2,24
005729.txt,401,177,506,227,-6,2,29
005729.txt,663,190,721,236,2,2,25
005729.txt,708,190,841,289,2,1,13
005729.txt,646,185,686,220,2,2,36
005730.txt,634,135,694,207,3,1,41
005730.txt,81,183,183,225,-19,2,29
005730.txt,164,185,251,217,-19,2,35
005730.txt,249,182,312,209,-19,2,42
005730.txt,300,180,345,203,-19,2,48
005730.txt,334,181,374,201,-18,2,53
005730.txt,386,180,417,198,-18,2,64
005731.txt,1091,192,1241,306,8,1,11
005732.txt,294,194,463,295,-3,1,12
005732.txt,0,193,362,374,-4,1,6
005732.txt,766,170,882,238,5,1,18
005732.txt,416,184,514,251,-3,1,18
005732.txt,487,187,546,232,-3,1,25
005732.txt,509,184,559,222,-3,1,30
005732.txt,671,180,728,214,4,1,33
005732.txt,704,174,763,207,6,1,37
005733.txt,0,199,286,343,-6,1,8
005733.txt,332,171,356,235,-8,1,21
005734.txt,28,180,134,225,-20,1,27
005734.txt,471,182,534,224,-3,1,26
005734.txt,0,167,239,374,-3,1,3
005735.txt,575,155,659,309,0,1,8
005736.txt,0,178,264,374,-3,1,4
005736.txt,451,184,522,237,-3,1,21
005736.txt,483,167,541,219,-3,1,27
005736.txt,544,173,575,198,-3,1,45
005737.txt,518,164,740,374,0,1,7
005737.txt,0,197,45,232,-39,3,46
005737.txt,173,114,461,250,-8,1,21
005737.txt,334,188,374,208,-18,2,52
005737.txt,424,180,463,200,-12,2,53
005737.txt,984,175,1125,219,16,1,27
005738.txt,672,174,701,193,6,1,56
005738.txt,736,160,805,213,6,1,30
005739.txt,0,195,164,308,-9,2,12
005739.txt,262,191,341,242,-10,2,24
005739.txt,375,152,448,214,-11,2,43
005739.txt,492,173,516,199,-11,2,78
005739.txt,564,180,582,194,-3,2,68
005740.txt,693,182,830,269,2,1,14
005741.txt,758,171,1083,371,3,1,8
005741.txt,391,195,512,293,-2,1,13
005741.txt,515,185,555,224,-3,2,30
005741.txt,636,176,686,223,2,1,30
005742.txt,618,174,671,226,1,1,24
005742.txt,0,206,168,374,-4,1,3
005742.txt,0,199,177,351,-6,1,8
005743.txt,585,172,612,222,0,1,23
005743.txt,314,130,467,213,-10,1,34
005743.txt,457,129,532,206,-5,1,35
005743.txt,519,124,756,199,2,0,38
005743.txt,1074,224,1237,373,3,1,4
005743.txt,983,210,1086,373,3,1,5
005743.txt,779,201,848,301,2,1,9
005743.txt,751,204,816,288,2,1,10
005743.txt,805,194,854,284,3,1,10
005744.txt,777,142,829,322,2,1,7
005745.txt,544,183,592,215,-2,2,36
005746.txt,428,158,511,369,-1,1,5
005747.txt,672,171,782,209,4,1,29
005747.txt,648,172,705,193,4,1,51
005748.txt,592,173,642,220,0,1,26
005748.txt,308,187,411,243,-6,1,20
005748.txt,774,168,992,276,4,1,11
005748.txt,700,173,843,234,4,1,18
005748.txt,696,173,812,224,4,1,22
005748.txt,695,167,792,215,4,1,26
005748.txt,657,161,748,205,4,1,33
005748.txt,650,172,721,200,4,1,40
005748.txt,378,174,434,207,-11,1,39
005748.txt,526,159,560,189,-6,1,73
005748.txt,486,175,513,191,-10,1,68
005748.txt,359,176,393,200,-15,1,46
005749.txt,320,181,459,277,-4,1,15
005750.txt,1029,89,1241,374,3,1,4
005750.txt,528,178,552,196,-5,2,61
005751.txt,868,169,1241,374,2,1,3
005751.txt,487,186,521,212,-6,2,43
005751.txt,639,177,670,201,2,1,46
005751.txt,501,185,532,207,-6,2,48
005752.txt,432,116,543,236,-3,1,24
005752.txt,545,180,570,201,-4,2,57
005752.txt,357,183,389,202,-20,2,62
005752.txt,584,179,621,217,0,1,33
005753.txt,618,175,648,195,1,1,56
005754.txt,560,176,602,215,-1,1,31
005754.txt,0,185,392,375,-3,1,6
005754.txt,326,189,455,275,-4,1,13
005754.txt,35,187,192,248,-12,1,19
005754.txt,267,183,360,236,-8,1,22
005754.txt,362,153,443,222,-8,1,30
005754.txt,226,184,314,225,-13,1,28
005754.txt,411,181,457,211,-9,1,38
005754.txt,460,150,527,219,-4,1,30
005754.txt,519,149,549,196,-7,0,71
005754.txt,317,180,371,211,-13,1,36
005755.txt,286,185,461,298,-3,1,10
005755.txt,536,172,595,225,-1,1,22
005755.txt,519,169,564,208,-2,1,31
005755.txt,436,176,481,205,-7,1,35
005755.txt,589,170,620,201,0,0,35
005756.txt,610,175,641,196,1,1,52
005757.txt,438,179,526,212,-6,1,36
005757.txt,637,182,686,217,2,1,30
005757.txt,339,178,482,229,-6,1,23
005757.txt,194,185,407,262,-6,1,15
005757.txt,772,181,979,256,5,1,15
005757.txt,97,187,364,277,-6,1,12
005757.txt,0,168,321,305,-6,1,10
005757.txt,0,199,163,374,-5,1,5
005757.txt,1106,183,1241,374,6,1,5
005758.txt,173,168,242,203,-21,1,37
005758.txt,273,171,319,194,-21,1,48
005758.txt,573,171,611,209,0,1,33
005759.txt,266,192,462,252,-6,1,18
005759.txt,695,176,933,258,3,1,14
005759.txt,669,168,865,245,3,1,17
005759.txt,408,187,505,218,-7,2,34
005760.txt,701,141,774,300,1,1,8
005761.txt,908,186,1241,374,2,1,3
005761.txt,73,197,413,374,-3,1,7
005761.txt,290,207,468,303,-3,1,11
005761.txt,706,182,873,288,2,1,12
005761.txt,463,180,527,226,-3,1,24
005761.txt,661,179,720,225,2,1,24
005761.txt,481,164,536,217,-4,1,30
005761.txt,646,179,698,217,2,1,29
005761.txt,321,154,460,206,-11,1,38
005761.txt,598,168,622,193,0,1,60
005761.txt,720,156,813,192,11,1,55
005762.txt,0,193,271,340,-5,1,8
005762.txt,44,185,363,306,-5,1,10
005762.txt,159,178,379,280,-5,1,12
005762.txt,315,178,471,232,-6,1,22
005762.txt,377,175,490,221,-6,1,26
005762.txt,389,165,506,219,-6,1,29
005762.txt,561,178,572,204,-2,1,44
005762.txt,717,188,849,284,2,1,12
005762.txt,783,174,968,247,6,1,17
005762.txt,700,172,791,212,6,1,33
005762.txt,636,179,667,202,2,1,46
005763.txt,0,201,304,369,-3,1,3
005763.txt,991,147,1029,217,10,0,18
005763.txt,960,157,1100,203,14,0,23
005764.txt,0,193,345,374,-4,1,7
005764.txt,987,121,1241,215,11,0,15
005764.txt,1154,129,1241,185,20,0,24
005764.txt,407,184,500,242,-4,1,19
005764.txt,292,184,457,282,-4,1,14
005764.txt,714,169,786,216,4,1,25
005764.txt,465,179,529,226,-4,1,26
005764.txt,507,181,550,215,-3,1,32
005764.txt,635,175,676,208,2,1,36
005764.txt,707,171,818,210,6,1,29
005764.txt,674,174,724,200,5,1,45
005764.txt,662,167,707,183,7,1,75
005764.txt,576,169,621,183,-1,1,76
005765.txt,561,170,588,189,-2,0,57
005765.txt,517,171,595,209,-1,1,30
005765.txt,281,174,438,225,-7,1,23
005765.txt,328,171,397,204,-12,1,38
005766.txt,0,196,178,317,-8,1,10
005766.txt,0,190,285,286,-8,1,12
005766.txt,295,174,439,233,-8,1,24
005766.txt,447,180,515,207,-7,2,42
005766.txt,199,190,293,255,-8,1,17
005766.txt,809,168,832,209,8,1,29
005766.txt,787,169,806,204,8,1,34
005767.txt,793,180,825,209,10,1,38
005768.txt,638,188,1061,336,2,1,8
005769.txt,251,190,288,238,-12,2,26
005769.txt,429,185,498,212,-8,2,40
005769.txt,450,185,510,211,-8,2,45
005770.txt,149,173,226,206,-20,1,35
005770.txt,226,169,286,199,-21,1,43
005770.txt,283,171,325,194,-21,1,50
005770.txt,584,170,640,225,0,1,23
005770.txt,740,172,750,196,9,1,50
005771.txt,0,194,125,311,-9,1,9
005771.txt,528,176,559,197,-4,1,49
005771.txt,337,179,414,222,-8,1,26
005771.txt,414,178,471,206,-9,1,39
005771.txt,654,173,680,194,4,1,50
005771.txt,110,184,156,292,-7,1,10
005771.txt,111,213,154,288,-7,1,11
005772.txt,628,131,692,200,3,1,42
005772.txt,226,179,293,210,-18,1,38
005772.txt,274,179,334,204,-18,1,44
005772.txt,324,177,377,199,-18,1,51
005773.txt,820,186,1169,374,3,1,7
005773.txt,457,175,549,210,-4,1,31
005773.txt,445,169,464,224,-5,1,22
005773.txt,898,168,993,238,7,1,17
005773.txt,699,168,780,198,7,1,39
005773.txt,892,167,989,195,18,1,39
005773.txt,1143,156,1241,193,30,1,37
005773.txt,456,177,526,205,-6,1,39
005773.txt,219,182,296,211,-18,2,38
005773.txt,575,173,599,190,-2,1,66
005773.txt,536,176,564,192,-5,1,67
